CustomerID,ProductCategory,Price,Quantity,TransactionDate,Age,Gender,Location
CUST0845,Clothing,80.5,3,2024-12-17,38,Female,South
CUST0845,Electronics,194.59,3,2024-07-31,38,Female,South
CUST0845,Clothing,175.16,2,2024-12-24,38,Female,South
CUST0845,Home & Kitchen,74.67,4,2024-05-21,38,Female,South
CUST0845,Groceries,13.54,1,2024-03-03,38,Female,South
CUST0845,Groceries,97.17,3,2024-11-20,38,Female,South
CUST0845,Books,96.57,1,2024-06-20,38,Female,South
CUST0845,Groceries,20.63,3,2024-08-08,38,Female,South
CUST0845,Groceries,197.25,4,2024-09-30,38,Female,South
CUST0845,Electronics,252.6,1,2024-04-13,38,Female,South
CUST0845,Books,63.54,3,2024-03-09,38,Female,South
CUST0845,Books,75.09,2,2024-04-09,38,Female,South
CUST0845,Clothing,74.11,2,2024-10-05,38,Female,South
CUST0845,Books,88.82,4,2024-09-30,38,Female,South
CUST0845,Books,91.4,3,2024-01-16,38,Female,South
CUST0845,Books,31.48,4,2024-12-27,38,Female,South
CUST0845,Home & Kitchen,302.66,4,2024-10-05,38,Female,South
CUST0154,Books,53.04,3,2024-12-01,62,Male,West
CUST0154,Electronics,925.54,4,2024-05-29,62,Male,West
CUST0154,Home & Kitchen,335.48,4,2024-12-22,62,Male,West
CUST0154,Electronics,842.91,2,2024-03-31,62,Male,West
CUST0154,Clothing,139.31,3,2024-10-17,62,Male,West
CUST0154,Clothing,156.73,4,2024-07-29,62,Male,West
CUST0154,Clothing,28.56,2,2024-04-30,62,Male,West
CUST0154,Groceries,49.82,3,2024-10-23,62,Male,West
CUST0154,Electronics,279.84,3,2024-04-05,62,Male,West
CUST0154,Groceries,96.23,3,2024-10-29,62,Male,West
CUST0999,Electronics,552.82,2,2024-04-27,19,Male,East
CUST0999,Home & Kitchen,248.71,1,2024-01-10,19,Male,East
CUST0999,Clothing,77.62,3,2024-12-06,19,Male,East
CUST0999,Electronics,209.14,3,2024-12-14,19,Male,East
CUST0999,Groceries,148.75,2,2024-09-14,19,Male,East
CUST0999,Groceries,25.47,2,2024-04-02,19,Male,East
CUST0999,Electronics,388.69,3,2024-01-25,19,Male,East
CUST0999,Clothing,31.15,2,2024-02-16,19,Male,East
CUST0999,Clothing,154.94,2,2024-05-18,19,Male,East
CUST0999,Clothing,114.48,4,2024-10-03,19,Male,East
CUST0999,Home & Kitchen,217.27,1,2024-01-31,19,Male,East
CUST0999,Groceries,48.75,1,2024-04-14,19,Male,East
CUST0179,Books,80.48,3,2024-03-16,18,Male,South
CUST0179,Groceries,161.31,2,2024-10-31,18,Male,South
CUST0179,Groceries,163.07,4,2024-03-03,18,Male,South
CUST0179,Groceries,24.82,1,2024-10-07,18,Male,South
CUST0179,Books,66.57,4,2024-01-28,18,Male,South
CUST0179,Clothing,242.34,2,2024-09-14,18,Male,South
CUST0179,Clothing,239.24,3,2024-03-23,18,Male,South
CUST0179,Clothing,263.45,2,2024-03-19,18,Male,South
CUST0844,Home & Kitchen,433.62,3,2024-11-08,39,Male,South
CUST0844,Books,97.77,3,2024-12-06,39,Male,South
CUST0844,Clothing,36.17,4,2024-08-03,39,Male,South
CUST0844,Home & Kitchen,440.86,2,2024-02-15,39,Male,South
CUST0844,Books,78.22,3,2024-09-03,39,Male,South
CUST0844,Groceries,52.45,4,2024-11-26,39,Male,South
CUST0844,Clothing,203.91,3,2024-11-12,39,Male,South
CUST0844,Groceries,190.27,1,2024-09-25,39,Male,South
CUST0844,Electronics,202.89,2,2024-03-22,39,Male,South
CUST0844,Electronics,389.03,1,2024-05-03,39,Male,South
CUST0844,Groceries,124.24,3,2024-04-25,39,Male,South
CUST0844,Groceries,122.91,1,2024-07-24,39,Male,South
CUST0650,Electronics,749.74,4,2024-04-21,45,Male,West
CUST0650,Groceries,170.34,2,2024-06-10,45,Male,West
CUST0650,Electronics,450.6,1,2024-02-20,45,Male,West
CUST0650,Clothing,65.87,3,2024-04-07,45,Male,West
CUST0650,Clothing,102.81,3,2024-08-08,45,Male,West
CUST0650,Home & Kitchen,414.91,1,2024-03-16,45,Male,West
CUST0650,Books,78.71,4,2024-06-05,45,Male,West
CUST0650,Groceries,134.65,3,2024-04-16,45,Male,West
CUST0872,Clothing,52.91,1,2024-09-03,64,Female,North
CUST0872,Clothing,194.16,4,2024-07-22,64,Female,North
CUST0872,Books,89.58,3,2024-11-09,64,Female,North
CUST0872,Electronics,966.88,1,2024-05-05,64,Female,North
CUST0872,Clothing,128.09,2,2024-07-13,64,Female,North
CUST0872,Electronics,785.55,4,2024-09-14,64,Female,North
CUST0872,Clothing,52.17,4,2024-05-25,64,Female,North
CUST0872,Electronics,533.06,2,2024-01-12,64,Female,North
CUST0872,Clothing,268.52,2,2024-12-23,64,Female,North
CUST0708,Electronics,101.79,2,2024-05-13,63,Female,West
CUST0708,Electronics,337.6,1,2024-04-05,63,Female,West
CUST0708,Home & Kitchen,389.01,3,2024-05-25,63,Female,West
CUST0708,Books,32.76,3,2024-10-23,63,Female,West
CUST0708,Books,14.43,4,2024-09-10,63,Female,West
CUST0708,Home & Kitchen,226.45,2,2024-12-22,63,Female,West
CUST0708,Clothing,258.36,2,2024-10-16,63,Female,West
CUST0708,Home & Kitchen,241.27,3,2024-06-21,63,Female,West
CUST0708,Groceries,67.12,3,2024-06-18,63,Female,West
CUST0730,Home & Kitchen,349.12,4,2024-06-23,44,Female,East
CUST0730,Electronics,869.11,4,2024-06-03,44,Female,East
CUST0730,Home & Kitchen,431.9,2,2024-01-12,44,Female,East
CUST0730,Electronics,495.13,1,2024-09-22,44,Female,East
CUST0730,Clothing,176.02,2,2024-05-14,44,Female,East
CUST0730,Home & Kitchen,255.26,2,2024-09-25,44,Female,East
CUST0730,Groceries,148.18,4,2024-02-11,44,Female,East
CUST0730,Books,9.8,3,2024-09-07,44,Female,East
CUST0730,Electronics,301.72,2,2024-08-27,44,Female,East
CUST0730,Clothing,125.98,1,2024-11-19,44,Female,East
CUST0730,Electronics,625.84,2,2024-03-16,44,Female,East
CUST0730,Home & Kitchen,130.82,4,2024-03-13,44,Female,East
CUST0916,Home & Kitchen,223.62,2,2024-04-02,35,Male,South
CUST0916,Clothing,37.68,1,2024-07-25,35,Male,South
CUST0916,Home & Kitchen,212.01,1,2024-04-05,35,Male,South
CUST0916,Electronics,529.29,3,2024-09-10,35,Male,South
CUST0916,Groceries,30.21,3,2024-08-25,35,Male,South
CUST0916,Clothing,69.06,2,2024-06-06,35,Male,South
CUST0916,Electronics,293.93,1,2024-06-17,35,Male,South
CUST0916,Electronics,744.11,1,2024-06-06,35,Male,South
CUST0916,Electronics,437.23,1,2024-06-29,35,Male,South
CUST0916,Home & Kitchen,172.03,2,2024-11-17,35,Male,South
CUST0916,Home & Kitchen,211.76,4,2024-02-27,35,Male,South
CUST0482,Clothing,169.1,1,2024-02-17,36,Male,East
CUST0482,Clothing,73.18,2,2024-12-23,36,Male,East
CUST0482,Books,6.81,3,2024-08-02,36,Male,East
CUST0482,Electronics,999.29,4,2024-10-31,36,Male,East
CUST0482,Electronics,924.35,1,2024-12-02,36,Male,East
CUST0482,Electronics,904.1,3,2024-05-05,36,Male,East
CUST0482,Clothing,50.76,1,2024-01-21,36,Male,East
CUST0482,Books,23.13,4,2024-12-12,36,Male,East
CUST0498,Electronics,645.07,4,2024-11-12,52,Female,West
CUST0498,Groceries,172.89,3,2024-09-09,52,Female,West
CUST0498,Books,85.4,4,2024-01-04,52,Female,West
CUST0498,Home & Kitchen,147.44,3,2024-12-07,52,Female,West
CUST0498,Clothing,269.77,1,2024-02-16,52,Female,West
CUST0498,Groceries,94.93,2,2024-03-30,52,Female,West
CUST0498,Home & Kitchen,115.85,1,2024-03-11,52,Female,West
CUST0498,Clothing,111.61,3,2024-01-31,52,Female,West
CUST0498,Electronics,772.97,3,2024-07-16,52,Female,West
CUST0498,Electronics,389.64,3,2024-03-01,52,Female,West
CUST0498,Books,12.0,1,2024-04-03,52,Female,West
CUST0498,Clothing,32.45,2,2024-10-04,52,Female,West
CUST0498,Books,15.45,2,2024-09-04,52,Female,West
CUST0498,Electronics,667.83,1,2024-10-27,52,Female,West
CUST0190,Books,78.43,3,2024-11-04,50,Female,South
CUST0190,Books,83.8,1,2024-05-26,50,Female,South
CUST0190,Clothing,211.14,2,2024-11-02,50,Female,South
CUST0190,Books,13.53,3,2024-04-20,50,Female,South
CUST0190,Electronics,702.82,4,2024-02-18,50,Female,South
CUST0279,Electronics,299.71,2,2024-05-23,41,Female,North
CUST0279,Electronics,264.88,1,2024-03-26,41,Female,North
CUST0279,Books,95.57,2,2024-02-04,41,Female,North
CUST0279,Books,59.1,1,2024-05-31,41,Female,North
CUST0279,Electronics,152.41,1,2024-06-17,41,Female,North
CUST0279,Home & Kitchen,103.47,2,2024-05-10,41,Female,North
CUST0279,Home & Kitchen,58.03,2,2024-02-06,41,Female,North
CUST0279,Electronics,362.11,4,2024-12-16,41,Female,North
CUST0279,Clothing,31.24,2,2024-02-04,41,Female,North
CUST0279,Books,8.64,4,2024-08-01,41,Female,North
CUST0279,Books,97.6,1,2024-04-20,41,Female,North
CUST0958,Home & Kitchen,34.69,4,2024-03-13,45,Female,South
CUST0958,Clothing,67.75,2,2024-03-20,45,Female,South
CUST0958,Home & Kitchen,337.49,3,2024-08-28,45,Female,South
CUST0958,Books,80.08,1,2024-11-05,45,Female,South
CUST0958,Home & Kitchen,248.33,3,2024-12-15,45,Female,South
CUST0958,Books,67.87,3,2024-12-19,45,Female,South
CUST0958,Clothing,252.25,3,2024-04-08,45,Female,South
CUST0018,Home & Kitchen,281.76,1,2024-04-02,41,Male,West
CUST0018,Electronics,724.49,2,2024-09-26,41,Male,West
CUST0018,Clothing,291.27,4,2024-11-06,41,Male,West
CUST0018,Home & Kitchen,39.59,2,2024-04-05,41,Male,West
CUST0018,Clothing,232.28,1,2024-09-13,41,Male,West
CUST0018,Clothing,237.79,4,2024-04-08,41,Male,West
CUST0018,Books,89.28,4,2024-10-18,41,Male,West
CUST0018,Clothing,94.71,3,2024-05-05,41,Male,West
CUST0018,Home & Kitchen,66.08,2,2024-04-27,41,Male,West
CUST0018,Groceries,130.47,3,2024-07-28,41,Male,West
CUST0018,Groceries,132.92,2,2024-03-01,41,Male,West
CUST0018,Groceries,123.49,3,2024-08-10,41,Male,West
CUST0018,Groceries,88.25,2,2024-01-10,41,Male,West
CUST0796,Home & Kitchen,416.05,4,2024-12-29,51,Female,West
CUST0796,Electronics,644.58,4,2024-06-27,51,Female,West
CUST0796,Books,43.91,1,2024-05-02,51,Female,West
CUST0796,Home & Kitchen,194.05,2,2024-01-02,51,Female,West
CUST0796,Groceries,42.84,1,2024-07-30,51,Female,West
CUST0796,Groceries,177.61,2,2024-06-20,51,Female,West
CUST0796,Electronics,598.09,2,2024-11-28,51,Female,West
CUST0796,Electronics,487.83,4,2024-12-09,51,Female,West
CUST0796,Home & Kitchen,170.97,1,2024-10-26,51,Female,West
CUST0796,Electronics,647.64,3,2024-11-05,51,Female,West
CUST0796,Clothing,73.3,3,2024-05-23,51,Female,West
CUST0796,Groceries,78.38,4,2024-02-21,51,Female,West
CUST0796,Clothing,187.84,3,2024-04-27,51,Female,West
CUST0796,Clothing,98.0,4,2024-04-03,51,Female,West
CUST0961,Home & Kitchen,186.81,1,2024-07-17,32,Female,East
CUST0961,Home & Kitchen,219.1,3,2024-01-25,32,Female,East
CUST0961,Home & Kitchen,428.27,2,2024-10-02,32,Female,East
CUST0961,Electronics,885.57,2,2024-10-01,32,Female,East
CUST0961,Clothing,263.47,2,2024-03-03,32,Female,East
CUST0961,Electronics,656.08,4,2024-05-12,32,Female,East
CUST0961,Books,48.17,3,2024-06-10,32,Female,East
CUST0961,Groceries,37.64,2,2024-02-25,32,Female,East
CUST0961,Home & Kitchen,153.35,1,2024-05-17,32,Female,East
CUST0961,Books,95.62,3,2024-07-02,32,Female,East
CUST0231,Home & Kitchen,242.11,3,2024-05-26,50,Female,North
CUST0231,Electronics,990.3,4,2024-08-08,50,Female,North
CUST0231,Electronics,602.52,3,2024-07-05,50,Female,North
CUST0231,Electronics,313.8,4,2024-04-12,50,Female,North
CUST0231,Clothing,41.12,3,2024-11-21,50,Female,North
CUST0231,Books,54.13,4,2024-11-27,50,Female,North
CUST0231,Electronics,308.21,1,2024-04-16,50,Female,North
CUST0231,Home & Kitchen,250.63,4,2024-04-25,50,Female,North
CUST0231,Books,53.36,3,2024-11-02,50,Female,North
CUST0231,Books,48.65,1,2024-09-07,50,Female,North
CUST0231,Home & Kitchen,123.32,1,2024-08-19,50,Female,North
CUST0231,Books,92.74,2,2024-03-30,50,Female,North
CUST0231,Home & Kitchen,273.93,2,2024-10-24,50,Female,North
CUST0231,Home & Kitchen,441.72,1,2024-06-03,50,Female,North
CUST0469,Groceries,98.6,1,2024-01-30,38,Female,North
CUST0469,Books,71.96,3,2024-04-24,38,Female,North
CUST0469,Home & Kitchen,312.22,1,2024-02-22,38,Female,North
CUST0469,Clothing,278.94,3,2024-10-08,38,Female,North
CUST0469,Home & Kitchen,286.49,1,2024-07-28,38,Female,North
CUST0469,Electronics,245.63,4,2024-04-24,38,Female,North
CUST0469,Home & Kitchen,265.68,2,2024-04-08,38,Female,North
CUST0469,Groceries,37.01,2,2024-10-26,38,Female,North
CUST0469,Groceries,74.1,1,2024-10-26,38,Female,North
CUST0069,Clothing,154.19,3,2024-07-03,61,Male,North
CUST0069,Clothing,122.51,1,2024-07-10,61,Male,North
CUST0069,Groceries,63.85,1,2024-05-01,61,Male,North
CUST0069,Electronics,303.02,1,2024-07-31,61,Male,North
CUST0069,Electronics,590.93,3,2024-03-19,61,Male,North
CUST0322,Clothing,228.06,3,2024-08-07,38,Male,West
CUST0322,Clothing,137.04,4,2024-11-28,38,Male,West
CUST0322,Books,52.07,2,2024-11-25,38,Male,West
CUST0322,Home & Kitchen,168.4,3,2024-07-12,38,Male,West
CUST0322,Clothing,262.12,2,2024-06-08,38,Male,West
CUST0322,Electronics,939.05,1,2024-07-04,38,Male,West
CUST0322,Books,69.52,4,2024-07-23,38,Male,West
CUST0322,Books,74.04,1,2024-07-19,38,Male,West
CUST0322,Books,78.36,1,2024-10-08,38,Male,West
CUST0322,Groceries,68.93,1,2024-11-03,38,Male,West
CUST0322,Clothing,235.41,1,2024-07-24,38,Male,West
CUST0322,Home & Kitchen,176.07,3,2024-01-24,38,Male,West
CUST0322,Groceries,190.79,1,2024-09-27,38,Male,West
CUST0322,Groceries,161.81,3,2024-12-29,38,Male,West
CUST0288,Clothing,146.13,1,2024-02-14,52,Male,North
CUST0288,Home & Kitchen,483.76,1,2024-01-08,52,Male,North
CUST0288,Home & Kitchen,287.05,4,2024-01-16,52,Male,North
CUST0288,Home & Kitchen,80.29,4,2024-12-13,52,Male,North
CUST0288,Books,50.23,3,2024-10-12,52,Male,North
CUST0288,Electronics,741.34,2,2024-02-08,52,Male,North
CUST0288,Home & Kitchen,179.53,3,2024-12-04,52,Male,North
CUST0288,Electronics,621.84,4,2024-02-25,52,Male,North
CUST0288,Home & Kitchen,31.03,3,2024-12-15,52,Male,North
CUST0288,Groceries,24.3,1,2024-12-03,52,Male,North
CUST0288,Home & Kitchen,495.23,2,2024-05-16,52,Male,North
CUST0288,Electronics,335.92,3,2024-07-28,52,Male,North
CUST0288,Groceries,23.02,2,2024-12-09,52,Male,North
CUST0288,Home & Kitchen,34.59,1,2024-03-29,52,Male,North
CUST0288,Home & Kitchen,199.42,1,2024-10-04,52,Male,North
CUST0169,Groceries,116.22,1,2024-11-18,45,Female,East
CUST0169,Books,14.94,2,2024-12-17,45,Female,East
CUST0169,Home & Kitchen,221.33,3,2024-08-15,45,Female,East
CUST0169,Clothing,154.83,2,2024-03-04,45,Female,East
CUST0169,Clothing,251.47,1,2024-12-19,45,Female,East
CUST0818,Groceries,81.15,4,2024-11-26,60,Female,South
CUST0818,Electronics,516.1,2,2024-09-17,60,Female,South
CUST0818,Home & Kitchen,152.3,2,2024-05-15,60,Female,South
CUST0818,Groceries,39.98,2,2024-11-22,60,Female,South
CUST0818,Clothing,166.36,2,2024-11-10,60,Female,South
CUST0818,Electronics,558.1,1,2024-10-04,60,Female,South
CUST0818,Electronics,757.96,4,2024-07-03,60,Female,South
CUST0556,Electronics,691.06,3,2024-04-05,58,Male,East
CUST0556,Books,21.36,1,2024-12-01,58,Male,East
CUST0556,Books,16.35,4,2024-11-04,58,Male,East
CUST0556,Home & Kitchen,103.96,4,2024-04-25,58,Male,East
CUST0556,Books,30.33,3,2024-04-29,58,Male,East
CUST0556,Groceries,71.67,4,2024-02-24,58,Male,East
CUST0556,Electronics,586.69,3,2024-03-05,58,Male,East
CUST0556,Home & Kitchen,285.28,2,2024-08-26,58,Male,East
CUST0556,Home & Kitchen,401.56,3,2024-12-14,58,Male,East
CUST0168,Groceries,11.59,3,2024-03-02,45,Female,South
CUST0168,Books,76.04,1,2024-01-28,45,Female,South
CUST0168,Electronics,907.97,3,2024-07-27,45,Female,South
CUST0168,Books,97.82,4,2024-02-21,45,Female,South
CUST0168,Books,22.67,3,2024-11-30,45,Female,South
CUST0168,Clothing,247.53,1,2024-05-02,45,Female,South
CUST0168,Clothing,255.31,1,2024-10-29,45,Female,South
CUST0168,Clothing,174.98,1,2024-04-07,45,Female,South
CUST0168,Home & Kitchen,149.1,1,2024-04-17,45,Female,South
CUST0168,Clothing,95.26,2,2024-04-25,45,Female,South
CUST0168,Electronics,111.39,2,2024-06-23,45,Female,South
CUST0168,Clothing,165.15,2,2024-01-14,45,Female,South
CUST0168,Groceries,37.94,2,2024-07-27,45,Female,South
CUST0168,Groceries,49.72,1,2024-11-12,45,Female,South
CUST0681,Groceries,29.7,4,2024-05-15,27,Female,South
CUST0681,Home & Kitchen,380.94,2,2024-01-17,27,Female,South
CUST0681,Clothing,125.64,2,2024-07-05,27,Female,South
CUST0681,Electronics,198.34,4,2024-05-03,27,Female,South
CUST0681,Home & Kitchen,79.44,4,2024-11-08,27,Female,South
CUST0681,Clothing,122.71,4,2024-01-02,27,Female,South
CUST0681,Electronics,819.81,3,2024-04-28,27,Female,South
CUST0681,Groceries,44.89,3,2024-03-13,27,Female,South
CUST0896,Clothing,139.3,2,2024-12-22,42,Male,North
CUST0896,Electronics,836.07,3,2024-10-01,42,Male,North
CUST0896,Books,81.55,2,2024-08-22,42,Male,North
CUST0896,Electronics,689.3,2,2024-05-28,42,Male,North
CUST0896,Groceries,185.39,4,2024-03-07,42,Male,North
CUST0896,Home & Kitchen,194.08,2,2024-04-28,42,Male,North
CUST0896,Books,49.1,2,2024-01-07,42,Male,North
CUST0896,Books,96.58,1,2024-11-17,42,Male,North
CUST0896,Books,18.78,4,2024-11-10,42,Male,North
CUST0050,Electronics,568.97,2,2024-10-21,45,Male,East
CUST0050,Clothing,109.04,3,2024-11-08,45,Male,East
CUST0050,Books,96.69,2,2024-12-24,45,Male,East
CUST0050,Electronics,194.86,4,2024-09-26,45,Male,East
CUST0050,Books,87.33,2,2024-02-29,45,Male,East
CUST0050,Home & Kitchen,302.19,1,2024-01-02,45,Male,East
CUST0050,Home & Kitchen,317.71,4,2024-05-03,45,Male,East
CUST0050,Groceries,170.33,2,2024-06-03,45,Male,East
CUST0050,Clothing,24.5,2,2024-01-17,45,Male,East
CUST0050,Home & Kitchen,431.58,1,2024-05-12,45,Male,East
CUST0050,Home & Kitchen,350.41,2,2024-05-03,45,Male,East
CUST0050,Electronics,710.43,2,2024-05-05,45,Male,East
CUST0050,Clothing,233.09,3,2024-11-24,45,Male,East
CUST0175,Clothing,219.71,3,2024-03-11,45,Male,South
CUST0175,Groceries,23.27,3,2024-09-01,45,Male,South
CUST0175,Groceries,11.56,4,2024-10-14,45,Male,South
CUST0175,Books,68.68,4,2024-07-08,45,Male,South
CUST0175,Electronics,590.66,2,2024-06-06,45,Male,South
CUST0175,Clothing,43.85,4,2024-08-11,45,Male,South
CUST0175,Home & Kitchen,266.8,2,2024-07-27,45,Male,South
CUST0175,Home & Kitchen,404.92,3,2024-01-18,45,Male,South
CUST0175,Electronics,359.94,4,2024-05-19,45,Male,South
CUST0175,Books,69.57,2,2024-07-28,45,Male,South
CUST0175,Groceries,191.5,2,2024-07-27,45,Male,South
CUST0545,Electronics,451.68,2,2024-08-02,56,Male,East
CUST0545,Clothing,269.78,3,2024-03-07,56,Male,East
CUST0545,Clothing,230.65,2,2024-03-30,56,Male,East
CUST0545,Books,51.21,3,2024-04-28,56,Male,East
CUST0545,Home & Kitchen,280.67,1,2024-10-14,56,Male,East
CUST0545,Electronics,261.58,4,2024-02-21,56,Male,East
CUST0545,Clothing,214.32,1,2024-05-16,56,Male,East
CUST0545,Electronics,417.05,4,2024-05-17,56,Male,East
CUST0545,Groceries,56.14,1,2024-02-18,56,Male,East
CUST0545,Books,10.98,4,2024-07-09,56,Male,East
CUST0545,Electronics,372.74,2,2024-06-12,56,Male,East
CUST0204,Groceries,125.03,1,2024-03-04,34,Male,South
CUST0204,Electronics,505.32,1,2024-12-13,34,Male,South
CUST0204,Home & Kitchen,340.83,3,2024-04-22,34,Male,South
CUST0204,Electronics,274.35,2,2024-11-19,34,Male,South
CUST0204,Home & Kitchen,45.53,1,2024-09-29,34,Male,South
CUST0204,Clothing,186.35,4,2024-11-03,34,Male,South
CUST0204,Books,50.15,2,2024-12-25,34,Male,South
CUST0204,Electronics,486.48,3,2024-09-15,34,Male,South
CUST0204,Home & Kitchen,487.56,3,2024-05-07,34,Male,South
CUST0204,Home & Kitchen,269.82,4,2024-09-30,34,Male,South
CUST0204,Clothing,55.73,3,2024-01-25,34,Male,South
CUST0204,Books,40.5,1,2024-10-30,34,Male,South
CUST0204,Electronics,681.82,1,2024-08-03,34,Male,South
CUST0204,Books,94.69,2,2024-09-16,34,Male,South
CUST0204,Groceries,75.1,2,2024-01-04,34,Male,South
CUST0139,Home & Kitchen,393.92,2,2024-09-01,44,Male,North
CUST0139,Groceries,13.71,3,2024-11-13,44,Male,North
CUST0139,Books,22.02,3,2024-09-10,44,Male,North
CUST0139,Books,54.33,1,2024-11-03,44,Male,North
CUST0139,Books,49.67,4,2024-01-11,44,Male,North
CUST0139,Groceries,119.39,1,2024-12-21,44,Male,North
CUST0139,Electronics,730.46,1,2024-12-28,44,Male,North
CUST0139,Electronics,314.14,4,2024-11-17,44,Male,North
CUST0139,Groceries,19.78,2,2024-05-05,44,Male,North
CUST0555,Groceries,100.05,1,2024-09-23,52,Female,North
CUST0555,Groceries,194.25,1,2024-07-02,52,Female,North
CUST0555,Clothing,135.0,3,2024-08-02,52,Female,North
CUST0555,Clothing,164.84,3,2024-04-29,52,Female,North
CUST0555,Electronics,851.2,1,2024-07-13,52,Female,North
CUST0555,Books,15.48,1,2024-04-20,52,Female,North
CUST0555,Electronics,229.74,1,2024-11-27,52,Female,North
CUST0555,Groceries,85.78,1,2024-04-19,52,Female,North
CUST0706,Home & Kitchen,131.01,2,2024-08-09,46,Male,West
CUST0706,Groceries,101.87,4,2024-09-14,46,Male,West
CUST0706,Books,87.76,3,2024-09-26,46,Male,West
CUST0706,Home & Kitchen,319.92,1,2024-07-02,46,Male,West
CUST0306,Electronics,917.05,4,2024-07-25,24,Female,East
CUST0306,Groceries,182.6,3,2024-08-16,24,Female,East
CUST0306,Groceries,60.25,2,2024-04-02,24,Female,East
CUST0306,Books,23.08,1,2024-10-24,24,Female,East
CUST0306,Books,42.86,1,2024-05-12,24,Female,East
CUST0306,Electronics,858.3,1,2024-10-27,24,Female,East
CUST0306,Books,60.97,3,2024-05-02,24,Female,East
CUST0306,Clothing,232.46,1,2024-11-15,24,Female,East
CUST0306,Groceries,21.95,4,2024-07-16,24,Female,East
CUST0306,Groceries,152.13,1,2024-09-18,24,Female,East
CUST0306,Clothing,24.71,2,2024-09-01,24,Female,East
CUST0306,Books,66.23,4,2024-05-06,24,Female,East
CUST0352,Books,58.0,2,2024-01-02,20,Male,North
CUST0352,Clothing,178.32,3,2024-01-25,20,Male,North
CUST0352,Groceries,104.68,1,2024-05-19,20,Male,North
CUST0352,Books,93.76,1,2024-05-23,20,Male,North
CUST0352,Groceries,25.65,1,2024-01-06,20,Male,North
CUST0383,Electronics,505.7,2,2024-08-11,24,Female,West
CUST0383,Clothing,126.65,3,2024-04-28,24,Female,West
CUST0383,Books,89.8,2,2024-08-14,24,Female,West
CUST0383,Electronics,261.82,3,2024-08-05,24,Female,West
CUST0383,Home & Kitchen,231.98,2,2024-07-12,24,Female,West
CUST0383,Clothing,131.58,1,2024-07-14,24,Female,West
CUST0383,Clothing,247.82,1,2024-08-03,24,Female,West
CUST0383,Groceries,22.33,3,2024-08-27,24,Female,West
CUST0383,Books,39.05,3,2024-01-02,24,Female,West
CUST0383,Clothing,238.42,4,2024-03-25,24,Female,West
CUST0383,Home & Kitchen,438.91,4,2024-07-25,24,Female,West
CUST0334,Clothing,140.7,2,2024-10-20,45,Female,North
CUST0334,Groceries,94.38,4,2024-05-20,45,Female,North
CUST0334,Books,14.74,2,2024-10-03,45,Female,North
CUST0334,Books,86.62,3,2024-09-28,45,Female,North
CUST0334,Groceries,128.86,3,2024-01-24,45,Female,North
CUST0334,Clothing,186.94,4,2024-08-21,45,Female,North
CUST0334,Home & Kitchen,431.68,3,2024-10-27,45,Female,North
CUST0334,Books,32.6,3,2024-05-25,45,Female,North
CUST0334,Books,77.35,2,2024-03-05,45,Female,North
CUST0334,Electronics,914.13,2,2024-02-07,45,Female,North
CUST0334,Home & Kitchen,393.7,1,2024-03-28,45,Female,North
CUST0335,Electronics,808.04,2,2024-12-22,47,Male,North
CUST0335,Clothing,210.78,2,2024-02-13,47,Male,North
CUST0335,Home & Kitchen,42.73,1,2024-11-22,47,Male,North
CUST0335,Home & Kitchen,136.84,1,2024-04-14,47,Male,North
CUST0335,Groceries,43.39,1,2024-03-30,47,Male,North
CUST0335,Books,45.63,3,2024-04-27,47,Male,North
CUST0335,Books,16.24,4,2024-02-20,47,Male,North
CUST0335,Books,48.01,4,2024-08-01,47,Male,North
CUST0335,Clothing,66.81,4,2024-09-09,47,Male,North
CUST0335,Groceries,101.01,1,2024-10-19,47,Male,North
CUST0335,Home & Kitchen,158.49,1,2024-10-02,47,Male,North
CUST0335,Electronics,317.0,3,2024-09-27,47,Male,North
CUST0335,Groceries,80.09,3,2024-10-29,47,Male,North
CUST0335,Electronics,685.16,1,2024-11-27,47,Male,North
CUST0335,Clothing,245.83,3,2024-05-24,47,Male,North
CUST0075,Books,53.85,3,2024-04-13,32,Male,South
CUST0075,Electronics,141.79,1,2024-03-06,32,Male,South
CUST0075,Groceries,188.47,3,2024-02-13,32,Male,South
CUST0075,Home & Kitchen,156.9,3,2024-05-22,32,Male,South
CUST0075,Electronics,234.71,2,2024-04-06,32,Male,South
CUST0075,Books,59.12,2,2024-12-09,32,Male,South
CUST0075,Home & Kitchen,66.99,2,2024-06-10,32,Male,South
CUST0075,Home & Kitchen,306.39,1,2024-03-17,32,Male,South
CUST0075,Books,22.74,3,2024-06-13,32,Male,South
CUST0075,Books,33.96,3,2024-03-25,32,Male,South
CUST0075,Home & Kitchen,56.56,2,2024-10-31,32,Male,South
CUST0075,Clothing,185.99,4,2024-12-15,32,Male,South
CUST0075,Electronics,752.3,2,2024-01-16,32,Male,South
CUST0075,Home & Kitchen,425.15,4,2024-07-07,32,Male,South
CUST0075,Electronics,588.17,3,2024-04-27,32,Male,South
CUST0599,Clothing,229.44,1,2024-06-30,29,Male,West
CUST0599,Electronics,401.0,1,2024-08-15,29,Male,West
CUST0599,Books,24.78,3,2024-11-24,29,Male,West
CUST0599,Groceries,39.27,4,2024-12-17,29,Male,West
CUST0599,Home & Kitchen,362.35,3,2024-09-04,29,Male,West
